title,link,serpapi_link,product_id,epid,condition,rating,reviews,price,shipping,location,returns,thumbnail,seller,sold_date,extensions,old_price,subtitle
Jack Hughes 2019 O-Pee-Chee Glossy Rookie PSA 9 Devils RC - Gold Medal!,https://www.ebay.com/itm/127725531371?_skw=jack+hughes+young+guns+psa+10&epid=20057225591&itmmeta=01KPBCCFZTTMQ6BW0B241NQ6KJ&hash=item1dbd08f0eb%3Ag%3A-msAAeSwi3pprHlZ&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDy8k2%2BvoxMGFApmbGTvD4qcPG5NKaZ%2FDiui4Ms8D8nupFbMao%2BK5tkTgEzmfmaJPCmAY%2BmuSdbPhqGihreJBLZ--7SRVR85mK0oLItiKnYZOfszcUNu9Lbabmq%2FJb4sVSoOorK5Yq5o6BJVGoOXWbHkvqxBZMUKwhX%2BgiXl25e%2FZSOGrXXD7Zq1Nr%2FhdKw08rpMTPQBzEuDhQoWD6rwmbSwOYN8J1Vdw3mq0P3bhcheKkPsSX831aWcfsGItSdA2OLu3iTOIxa2MTkrxGgw4xz%7Ctkp%3ABk9SR7SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=127725531371,127725531371,20057225591,New (Other),,,"{'raw': '$84.99', 'extracted': 84.99}","{'raw': '+$4.78 delivery', 'extracted': 4.78}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/-msAAeSwi3pprHlZ/s-l140.jpg,"{'username': 'justbyb', 'reviews': 137, 'positive_feedback_in_percentage': 99}","Apr 12, 2026",,,
JACK HUGHES 2019-20 Upper Deck Young Guns #201 (RC) PSA 10 New Jersey Devils,https://www.ebay.com/itm/336524829020?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZTZKDNW8GDD0GWK8AX&hash=item4e5a71615c%3Ag%3AmwYAAeSwPL5p1o5q&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xAlePQ9dSTAhDT4VjINgORrs%2FpltJlX%2BOkFxlhh9uiDBGm%2BmZNLAGhlgd6TNCVxt3qhLe4%2FZeUZyc14cWB7zfgFBzkoW5trVww486KQ8UOvXEarJqVVTmNnjcf9DgeQVXGFjQ%2Bk4yn8tc4wDy45RyV9hx5m4T%2Fqve47vMmGsf6t3FTvv8xU0qP1EcJAOOnN%2FROm4HF2rgwub7IJgG6sAfih0KkpGLI1B69qIokDcc5mjODRxrl7xBUMfkbjW7ZSs6UQD66jAso0E1gbmT1atyit%2FQ3TaATIM8MJd0w7RObRyZ7da2yil8askvH1zMaaCDE%3D%7Ctkp%3ABk9SR7SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=336524829020,336524829020,8056494284,New (Other),5.0,4.0,"{'raw': '$274.99', 'extracted': 274.99}",Free delivery,Located in United States,Sell one like this,https://i.ebayimg.com/images/g/mwYAAeSwPL5p1o5q/s-l140.jpg,"{'username': 'eriestreetstore', 'reviews': 32, 'positive_feedback_in_percentage': 100}","Apr 11, 2026",['Authenticity Guarantee'],,
19/20 2019 UPPER DECK JACK HUGHES #201 YOUNG GUNS ROOKIE RC PSA 10 GEM MINT,https://www.ebay.com/itm/397763009100?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZTYHC9SP1VHXKVXBN1&hash=item5c9c85da4c%3Ag%3AMn4AAeSwsl9pxOHl&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBY1EXRRGgtmCUm4CYmN8OouCmOAkOZyZoSMSoPcdWwSN7ooOjDH30kSat%2F%2BR1o%2FqXkBpQ4DKIEqPUUfPtu91vKYb3%2B6sfYzUCUYiboOTmtSGp3GliFmIYv90OjXpkzY%2FzPgVlMzA29WB5kc0FrtOU0L6bRlT4ssZ9M8cJl40026njCFSjWMf%2BUR5xe2JfKk3Gt%2BOdIIge8HbnrWVoEy3%2BUv22cT7e6q3Tiut7JQr1yGmAPffrc5LAL%2B9FC3oIXA6K3Lbd0NbOrfqIinpidCuqm%7Ctkp%3ABk9SR7SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=397763009100,397763009100,8056494284,New (Other),5.0,4.0,"{'raw': '$249.99', 'extracted': 249.99}",Free delivery,Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/Mn4AAeSwsl9pxOHl/s-l140.jpg,"{'username': 'rotan36', 'reviews': 56700, 'positive_feedback_in_percentage': 100}","Apr 10, 2026",,,
2019-20 Series 1 Jack Hughes Young Guns PSA 10,https://www.ebay.com/itm/277864169158?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCFZT70NC1C0XJFKMKYKV&hash=item40b1febec6%3Ag%3AdXMAAeSw3%7E5p0SZH&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xB8Ea4h9ahIW1TvyBPEUmdJOxbF%2B6tKv%2Bfyleawxh0eUCQ9mxNwUuovOapPWYVd8w1mm7D2Y8mRYlnAomCeASCp4BJNWMSbaSQC%2Bv8eLRtBrTVroxO3TqSr%2BEZF4n5NjUqdKgdsQZ3rnbJ0e6N%2BS4mIovkrsXdySJCNN%2BcuTieGs42vC4x1Xg4oJPUuW1DUdR%2F6PL7dqX31NRG8LKthvgrF2Naodsh6VwfUmt2iJokTDcgP%2F9dTQeyDncePFnnknnEXbZEiiHPlteDN1YHKl66a%7Ctkp%3ABk9SR7SAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=277864169158,277864169158,,New (Other),,,"{'raw': '$200.13', 'extracted': 200.13}","{'raw': '+$20.54 delivery', 'extracted': 20.54}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/dXMAAeSw3~5p0SZH/s-l140.jpg,"{'username': 'ffnine', 'reviews': 1300, 'positive_feedback_in_percentage': 100}","Apr 10, 2026",,,
2019 Jack Hughes O-Pee-Chee OPC Update Retro Marquee Rookie PSA 10,https://www.ebay.com/itm/227289639919?_skw=jack+hughes+young+guns+psa+10&epid=9056541523&itmmeta=01KPBCCFZT5YZYKA1JKX63K0D8&hash=item34eb84abef%3Ag%3AI-4AAeSwGwtp092q&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xClvETVmYkfPHQgrXdi8mnW72glrNVBhRVJPeeRkrCYvswahECu%2FKUQsKxXM9J%2B6bw8dd4rrFOhOvlygzqKZB%2FKiImVz4SZmuxKKh2ERW5bFF%2BmGlsyehtW2e2kThWM9us6QIClR0iM8XgruqNzb98pObQVQVAY2XDPXIntEjEG8GxaKGaRe2i0vzuEaXAN0dgK5hgtuhArzgaGKyoDw3TStJWhme6d%2ByPmQ5nBUGaTU1QjhFCzqVv9qxIzHqV%2Bl1zRQcJxeCM18ai26T3mNghn%7Ctkp%3ABk9SR7aAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=227289639919,227289639919,9056541523,New (Other),,,"{'raw': '$160.00', 'extracted': 160.0}","{'raw': '+$5.07 delivery', 'extracted': 5.07}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/I-4AAeSwGwtp092q/s-l140.jpg,"{'username': 'tbaier715', 'reviews': 132, 'positive_feedback_in_percentage': 100}","Apr 10, 2026",,,
JACK HUGHES 2019-20 UPPER DECK SERIES 1 YOUNG GUNS ROOKIE RC PSA 10 Q6911,https://www.ebay.com/itm/277861287624?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZT06BFMZN54MS7E7G7&hash=item40b1d2c6c8%3Ag%3AMdwAAeSwjAVpz-Up&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCLzxR17oayI9UAk%2FVZBx4KXvOXt35LPo0VfJYknVEb2UjOU%2FACZUjDPboAoxKj9Jm%2BZZ45zT9ZmsFPIY4p8C8PUK8VArOS6OLy87bFhurSU0DItiCjiEfYjhVlG0bvqoXemeO6%2BCsqNvTWxjyZSHYL7cR%2B23q1Whteip1nymADNyjGowQOI%2BG%2Fx%2Fa5Zncz7KSAeYikRdUHr%2B47owTVd%2F446IjYLrPA0GQYdowh6KMvI3Zcgxmt30OkUUxd5%2B6Wp7tBe8agT6f3C%2BOhfPmYD99D%7Ctkp%3ABk9SR7aAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=277861287624,277861287624,8056494284,New (Other),5.0,4.0,"{'raw': '$229.99', 'extracted': 229.99}","{'raw': '+$6.00 delivery', 'extracted': 6.0}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/MdwAAeSwjAVpz-Up/s-l140.jpg,"{'username': 'quickconsign', 'reviews': 391700, 'positive_feedback_in_percentage': 99.7}","Apr 9, 2026",,,
2019-20 Upper Deck Series 1 Young Guns #201 Jack Hughes PSA 10 JC,https://www.ebay.com/itm/257448678625?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZTT0AZGF5EQA8CZDAK&hash=item3bf12314e1%3Ag%3A1CwAAeSwK8Np1qQ-&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xDHbyASiHyW5TmCLV8tywf6IAPB7qOVFW9fCy1lhooFIWhY45rYS95IuPAzmmOslGI2bSwNO82inZV0F2glKXWOXvKTXFS1AqTQoBVmIWfDItw0yigqhwTHwVih%2FiNjB9dN2VNsMY%2FlvZglSKq5Aq2wkEbd4GWh4GBSeQqRlGjzB%2BJeqJSqvLuiZeDbZ036v0eRobXLC0%2FUEbjLEiZsw4BbFNBugjYa7NHCjKYyRbqGY7Yy1kFSP4495rmuamBx%2Fld6ebNfiN7%2FspnELGQno4cF9hzhsv68%2BhqLB4mYssJ3Kf3CkF63QI%2BwC2YYBuoEhqs%3D%7Ctkp%3ABk9SR7aAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=257448678625,257448678625,8056494284,New (Other),5.0,4.0,"{'raw': '$225.00', 'extracted': 225.0}","{'raw': '+$9.95 delivery', 'extracted': 9.95}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/1CwAAeSwK8Np1qQ-/s-l140.jpg,"{'username': 'thecardmonsters', 'reviews': 12500, 'positive_feedback_in_percentage': 99.8}","Apr 9, 2026",,,
"2019-20 Upper Deck - Young Guns Checklist Jack Hughes, Quinn Hughes #250 (RC)",https://www.ebay.com/itm/157821988170?_skw=jack+hughes+young+guns+psa+10&epid=25056561784&itmmeta=01KPBCCFZT1HDK48HYG4W3CQYT&hash=item24beec6d4a%3Ag%3AtW8AAeSwhzBp1%7Ehz&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCviBOi5ryY4drLafQoqdl%2FcHhp66GqmCRHkDpa4xIdo45hF2yPSpVNXdrSfjp1IknAwq5hfkZ3xQAyDvs3K55iG2iA4yKhoZZ3ohKzmVG7QOOjH2GuTOioCjH5pGnj2yOWUTplRs0YwNniDLznZuOtKO%2FBGljRRUOqifihlLDFPgyEJFrKVyNmzFQ3SbWVdeteXE7W5DphPjm0GGmmDtfUALsDD3ybxQAiFVDhaZOaWWRor47dvAxvjy%2BFunU7HizF1N6aAEfL13sThwZdoZBw%7Ctkp%3ABk9SR7aAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=157821988170,157821988170,25056561784,New (Other),,,"{'raw': '$149.00', 'extracted': 149.0}","{'raw': '+$5.07 delivery', 'extracted': 5.07}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/tW8AAeSwhzBp1~hz/s-l140.jpg,"{'username': 'cardsrus62', 'reviews': 388, 'positive_feedback_in_percentage': 100}","Apr 9, 2026",,,
Javk Hughes 2019-20 Upper Deck - Young Guns Jack #201 (RC),https://www.ebay.com/itm/377088307408?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZT21Z25PXY09SKZ39S&hash=item57cc36f0d0%3Ag%3ABXgAAeSwrAtp0Wkm&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCI3ZMDxVAMr%2FccSM0TO2hSs3AGu5yyBlxohD3%2BuXJXRJE2KNSi33EIOJFg8CmezVlbEuaTz8Vke8Sk2lVUi9%2BaVtuovU7RSr1VzmDdnuCZOfL5rweZ7pYWH5ZxHKaIIqiqMFu%2BCd4z1F3%2BoUe9v04iURWr1wzPXaYXJDtkjm9P8bwKnqahLRNL3ETkl21Gtx1fWhYYs0SI4fVTqx0z9FMoV4WmWMCxSHEVYcnWZU4EqYF8k3g45MBYu4eKF55nwzb8B5gns4BH4myEpZt8NLyF%7Ctkp%3ABk9SR7aAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=377088307408,377088307408,8056494284,Pre-Owned,5.0,4.0,"{'raw': '$98.91', 'extracted': 98.91}","{'raw': '+$4.78 delivery', 'extracted': 4.78}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/BXgAAeSwrAtp0Wkm/s-l140.jpg,"{'username': 'americanmine-7', 'reviews': 69, 'positive_feedback_in_percentage': 100}","Apr 8, 2026",,,
2019-20 Upper Deck Series 2 Quinn Hughes Young Guns Canvas Rookie PSA 10 #C211,https://www.ebay.com/itm/389860851515?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCFZTJHKY6P5PDVCJF8MG&hash=item5ac5847f3b%3Ag%3A%7E54AAeSw6fhp1c9c&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xD9q3A%2FJCrN4BoBWr6Bq87JConxhjl1daXY7wcCNzHO90V6J8jgN3LBWcjb%2Fga%2FpJGXIv0NI5kKzXPe8cx9rcmlkwuwAJn9dV%2FsdUO6cvhznjnT9P3CF3TFCb8YvLsppv5F5NNEpmFD63QA6jemGSsYPx5uJNJojr1V1p8Zdwg4%2B7Halzztbd4D4xgh3UATEyDkWsFcPa2VULTe5FyUrRQTpit00T4DKImVySrzn7LX014UHdULI0kOlM6F7fmASZZFtVSRRy%2BynHqPZIrBx%2FqMYGPDDL3sHXA%2Fi9TYAdmyBXF%2FgQGd94mh1v1Buop19Rs%3D%7Ctkp%3ABk9SR7aAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=389860851515,389860851515,,New (Other),,,"{'raw': '$167.38', 'extracted': 167.38}","{'raw': '+$6.91 delivery', 'extracted': 6.91}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/~54AAeSw6fhp1c9c/s-l140.jpg,"{'username': 'mkjk_collectables', 'reviews': 957, 'positive_feedback_in_percentage': 99.7}","Apr 8, 2026",,,
2019-20 Upper Deck Jack/Quinn Hughes Young Guns Silver Foil Checklist PSA 10,https://www.ebay.com/itm/389860849511?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCFZV6ZDFEQZ3V4VEV3Z9&hash=item5ac5847767%3Ag%3A9ZkAAeSwuytp1c8A&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCGF9YlooGU6n306AmqdeproA7E30jVGYmhm5kN4pKqk6%2FVicNEM2QMACkMJ%2FKjWsxD4h0rxzhovGuSU1vSLWsWY%2FiCOjtFxb5DTqmo2sf6PkVku9xeK92oeqNBaMbKef2G%2FUBz%2BKntZ1mL1s5ht2gprSbi4skZUEvnTV8TSSf0WkCAs69Mc4IcuRQFw8O%2F8r0DzgP50XGYp1iErNE5s6JTxW2iQGS%2BSvh%2FTcSsiGcGQbo5rVsxgeFa%2B7wf38CF10WGWcwjJxhG4f9CaQk%2FQFWQ%7Ctkp%3ABk9SR7aAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=389860849511,389860849511,,New (Other),,,"{'raw': '$145.55', 'extracted': 145.55}","{'raw': '+$6.91 delivery', 'extracted': 6.91}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/9ZkAAeSwuytp1c8A/s-l140.jpg,"{'username': 'mkjk_collectables', 'reviews': 957, 'positive_feedback_in_percentage': 99.7}","Apr 7, 2026",,,
2019 UPPER DECK JACK HUGHES YOUNG GUNS PSA 10 #201,https://www.ebay.com/itm/157808263306?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCFZVEQ5EB83QVFASKTFJ&hash=item24be1b008a%3Ag%3ALZ0AAeSwh91p0Vqg&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCT6ZXUC6JoL2nFsqYEcYmu8Ij%2F4fU0TmbJyDbnvcoM87ehuaa4Wz%2BrcFxAJyfHXP2vSO7S3NOsFK8VtBhavmxA5O1mZ3jFgv5eVLrQGVw%2Bfwr91NgfMCM%2FPj3Yfim1LL7AUm1KCVruqD2qsEjWmcVOmm5L2H55z4ZDwm0rkMAw24efnbuYUd3G4cdpVDPoe4X5ouyQtTJwUfmfTyLcznLKQM6EKyy%2Bgj8vwI7PR9dqwthfNPvtMKO72tq4hv7irgwPeBx6SmoWiuDW3nK6oVH7%7Ctkp%3ABk9SR7aAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=157808263306,157808263306,,New (Other),,,"{'raw': '$216.14', 'extracted': 216.14}","{'raw': '+$14.55 delivery', 'extracted': 14.55}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/LZ0AAeSwh91p0Vqg/s-l140.jpg,"{'username': 'bogcollectiblesmtl', 'reviews': 194, 'positive_feedback_in_percentage': 100}","Apr 7, 2026",,,
2019-20 Upper Deck JACK HUGHES Young Guns RC ROOKIE #201 PSA 10 GEM MINT,https://www.ebay.com/itm/306855344038?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZVG2V0JEDBRJ7E54WS&hash=item477200f7a6%3Ag%3ATC8AAeSwJQ1pzSGh&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDF21y7LBhP9qzUnADA9ina4lw5akSRI40zAmnh1IjvrgDy6lU1bkr1tXNFvXOWL%2BBYqgniDtdoholcCU%2FlSSfEO%2BOwao8TQObLeD2X5NR5m8ptYFY9xIW955ladOTvfLQ0JhMDhcag3Nh2ocJww9H7k6iIs%2FotG3XpJ%2BAvdUE1VqPtkvgMPSm%2BFbBuupAChrr664DrCsfUE4Ew1Q4ECbAHW5U55jjztmdhyT9ooM6P0UjR71%2Fv4KS2H1FnQaxEL1WmVb6HXRYq%2FS9RjrQHNCtJ%7Ctkp%3ABk9SR7aAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=306855344038,306855344038,8056494284,New (Other),5.0,4.0,"{'raw': '$229.97', 'extracted': 229.97}","{'raw': '+$5.45 delivery', 'extracted': 5.45}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/TC8AAeSwJQ1pzSGh/s-l140.jpg,"{'username': 'devilsfan0919', 'reviews': 347, 'positive_feedback_in_percentage': 100}","Apr 7, 2026",,,
2019 UPPER DECK NIKITA GUSEV YOUNG GUNS #468 RC PSA 10 GEM MT,https://www.ebay.com/itm/227252996762?_skw=jack+hughes+young+guns+psa+10&epid=25056558963&itmmeta=01KPBCCFZVN55MVWSNRXQSGBXP&hash=item34e9558a9a%3Ag%3ArVUAAeSw%7Ezhpsv4I&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xA1sO0SMfKxVa8Yy8AMVwdPH8HLz9VEwa20%2BCSswqQ07Gbf7PPJl9jIeRWmIWbagK4UE0OSh045%2FF6x0Uc%2BBGWCATREeDOzqmzVFc0lt9YqISeMkoq7f56omxxu%2FxMPGBKMS6z6gKqBQ8XZTxfB158zXIcb0UigP9wdP0L%2Fwpz0nN4AufYqfSzMI4Q7FlXTNygbGGo%2BtbzU51M4%2F7F0%2BdIohuGBzBDcRd%2Btnzd6xcVn26awvOikpBPkZUtYvdetqiDNLb31GBsjMQzbuVX6RG7lF%2FWMJEG0woTTVBRFh0L7zHLDqRvzDTzQ8Jg%2Br%2BTF4tE%3D%7Ctkp%3ABk9SR7aAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=227252996762,227252996762,25056558963,New (Other),,,"{'raw': '$40.00', 'extracted': 40.0}","{'raw': '+$7.95 delivery', 'extracted': 7.95}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/rVUAAeSw~zhpsv4I/s-l140.jpg,"{'username': 'onlynumber5', 'reviews': 734, 'positive_feedback_in_percentage': 98.3}","Apr 7, 2026",,,
Jack Hughes Young Guns PSA 10 2019-20 Upper Deck #201 GEM MINT Devils RC 🔥,https://www.ebay.com/itm/236725817475?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCFZVT5TGZ2ZE6BM8N4NE&hash=item371df55083%3Ag%3AiyEAAeSwxbxpy4E0&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAATHYTfqtJV5YGyUQfst3NFlevc%2BIMNIVkGbtG6qKgg0DyPAjr51Wv%2FV2gsobpLGLjyUcsV%2F3n1fAL3AsZ0efzXhD1Z2zmCPjIarKl0tbJKw0NKl5S3fd59wAI37%2BSfwSG%2B4jLEYjkKAAfYgVk9SAFvBoFVZydwfsOFaic4yMt3%2FYJRvNyPh0yC93WSWkx1m9up7h9cZX4effCRUosi7oEyyTljry%2FhPhthqCOYL7JZrkcIgy4JgT4D8OPcUlixd81mpxkcvpSyNt6xwt66H48%7Ctkp%3ABk9SR7aAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=236725817475,236725817475,,New (Other),,,"{'raw': '$216.86', 'extracted': 216.86}","{'raw': '+$20.79 delivery', 'extracted': 20.79}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/iyEAAeSwxbxpy4E0/s-l140.jpg,"{'username': 'gsvcollectibles', 'reviews': 143, 'positive_feedback_in_percentage': 100}","Apr 7, 2026",,,
2019-20 Upper Deck - Jack Hughes #201 Young Guns (RC) - PSA 10,https://www.ebay.com/itm/406812369987?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZV32EBF6TSG169M6C9&hash=item5eb7e82443%3Ag%3A3sIAAeSwG4ppyWiM&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xBi%2BnfMXgzY5uBspkGbIztd5CDMwNf5xiEL9yj8hN98wJt4nm0dTzh77XkIVclP9eOzU44W1kcA2YNdOcBr2OVUeTWPzRrasIPmLYyLm2nzzuOmszBriQtSwMVEbtL3bVtCyB0ZS6PWOxEYX5NjB7rF%2B1mMauDDkan7%2BAcwN1k1nU7Yo0NpcJZB4kLT3lFH0ZWqRBW%2F6yij6HXKbsXI2hG5oBaHdpm22QNKj18Ai%2BAD%2FIBCVJsMyYcsI7iFuf75OgEPxyDem2coWrp8qXjnlnvmexnWYBL7GpZ3Bt0lZjK9R2zrZm0nZzCHrQp7E%2FBkb9s%3D%7Ctkp%3ABk9SR7aAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=406812369987,406812369987,8056494284,New (Other),5.0,4.0,"{'raw': '$250.00', 'extracted': 250.0}","{'raw': '+$5.77 delivery', 'extracted': 5.77}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/3sIAAeSwG4ppyWiM/s-l140.jpg,"{'username': 'pmorr50', 'reviews': 59, 'positive_feedback_in_percentage': 100}","Apr 6, 2026",['Authenticity Guarantee'],,
Jack Hughes 2019-20 Upper Deck - Young Guns #201 (RC),https://www.ebay.com/itm/377088314359?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZVRMAE36E074X3THDT&hash=item57cc370bf7%3Ag%3AdWwAAeSwWIVp0Wno&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xAFjGX5AJHgG%2FV9ul%2FRoUh0Fv6iNs1KiTs7kTs2fsKPryXHepLOrZtmu%2FVokzFrIUgrNGVPyhBu9ljma4CsAvRC9YBgXZQTzia%2ByCXJ6JEVqWGcosT7urjtO6DRZE19qyCniun%2F5OLPGu4xCcJ%2BvHoLZnH1Qzv0a8v1R%2BSEO4DyIJN%2FGFBthRmJ8yDmkq1bPbzis9z%2FZi3R6KASGilK1fK5ksVV3ZuIz3gM%2FYQglGlyO8JxZLhwOHLjW2SzxyKyPCXadqYvgAryHSMeoQDRt5fmqob34SoIeDLnJScWx3oINM8YH3nfEpc2%2Bu8M1LKqrao%3D%7Ctkp%3ABk9SR7aAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=377088314359,377088314359,8056494284,Pre-Owned,5.0,4.0,"{'raw': '$98.91', 'extracted': 98.91}","{'raw': '+$4.78 delivery', 'extracted': 4.78}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/dWwAAeSwWIVp0Wno/s-l140.jpg,"{'username': 'americanmine-7', 'reviews': 69, 'positive_feedback_in_percentage': 100}","Apr 6, 2026",,,
2019-20 Upper Deck JACK HUGHES Young Guns RC ROOKIE #201 PSA 10 GEM MINT,https://www.ebay.com/itm/206182177990?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZVKZPW1F65V840419R&hash=item30016a5cc6%3Ag%3AMCoAAeSwKidpy1rm&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xCF31pec2NzaWT4vhoIOpNDcFfqBZ1sKUeRIxIIdkxtTDNK25J%2BpWhKRmlpReHhHrnWuPlrducIsTHMnJC4n1jl835TUX1FbfA8SrpQevaHvjb5LYHQpBQILilX4nFFWIQzLDfMr8S9vN6yoxjqcK61%2FKBiyGrK4BqmQCfEcB3XpndZ715Of5jgtwR19aZJ%2FueUaqduvj09ZxtjWsFB7YhujOPbMUXSnNUrCcoBmTSc8DkB16vOhv5HG6ROpNyr%2BT%2FBQp4vic66r6gu2oQFBvCXY12or09yaA6%2B1vgpUaysD0qFCbfH3Sfhp6%2Fd%2FJpOt3c%3D%7Ctkp%3ABk9SR7aAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=206182177990,206182177990,8056494284,New (Other),5.0,4.0,"{'raw': '$239.99', 'extracted': 239.99}","{'raw': '+$5.49 delivery', 'extracted': 5.49}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/MCoAAeSwKidpy1rm/s-l140.jpg,"{'username': 'seamheadssportsllc', 'reviews': 2500, 'positive_feedback_in_percentage': 99.6}","Apr 6, 2026",,,
